Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-2.tif (RGB),P21-42-V1,red channel puncta,3845,29.94772432,66.11105332,109.0041612,81.37133992,green channel puncta,4499,9.556345855,161.193154,184.354301,176.0098247,blue channel puncta,-,-,-,-,-,colocalized puncta,1329,136.7302483,113.0312265,162.4503386,132.4341985
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-3.tif (RGB),P21-42-V1,red channel puncta,3509,25.19207751,74.22941009,118.6517526,90.63715808,green channel puncta,4635,9.701402373,161.9037756,182.7559871,175.3876675,blue channel puncta,-,-,-,-,-,colocalized puncta,1161,47.6744186,117.3888889,161.7670112,136.0810979
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-4.tif (RGB),P21-42-V1,red channel puncta,2918,21.37731323,87.5747087,133.3101439,105.6976902,green channel puncta,4536,9.704585538,162.4424603,181.3399471,174.7824073,blue channel puncta,-,-,-,-,-,colocalized puncta,931,29.24919441,124.50913,167.7502685,144.0796291
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-5.tif (RGB),P21-42-V1,red channel puncta,3124,23.13412292,92.53841229,139.3790013,111.1334145,green channel puncta,4999,10.16563313,158.2830566,178.0336067,171.0717517,blue channel puncta,-,-,-,-,-,colocalized puncta,1145,33.33842795,124.5475983,167.1781659,144.1155557
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-1.tif (RGB),P21-42-V1,red channel puncta,2820,22.08191489,84.49361702,129.1283688,101.6982037,green channel puncta,4437,9.828262339,161.9166103,182.3409962,175.2591845,blue channel puncta,-,-,-,-,-,colocalized puncta,934,40.07976445,122.4298715,165.9630621,141.6631111
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-2.tif (RGB),P21-42-V1,red channel puncta,3191,26.73268568,77.18332811,121.5089314,93.83375041,green channel puncta,4864,10.33963816,148.6942845,182.110403,168.7329902,blue channel puncta,-,-,-,-,-,colocalized puncta,1236,61.67071197,112.3199838,163.5392395,134.8972441
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-3.tif (RGB),P21-42-V1,red channel puncta,3339,27.65019467,80.28691225,123.4693022,96.60819793,green channel puncta,5044,10.36875496,144.6124108,181.7747819,166.3830169,blue channel puncta,-,-,-,-,-,colocalized puncta,1387,88.76459986,111.8143475,165.4679164,135.4806448
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-4.tif (RGB),p21-42 V11,red channel puncta,3046,27.22586999,91.44024951,136.5213395,109.1929099,green channel puncta,5544,10.8248557,139.7337662,180.2306999,162.6291458,blue channel puncta,-,-,-,-,-,colocalized puncta,1404,62.46581197,114.8817664,169.3821225,139.8310345
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-5.tif (RGB),p21-42 V11,red channel puncta,2243,21.1997325,119.0659831,161.1168078,138.2237428,green channel puncta,3237,8.459375965,167.2329317,182.437751,177.2786476,blue channel puncta,-,-,-,-,-,colocalized puncta,548,45.92883212,142.4644161,178.3786496,161.1016066
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-1.tif (RGB),p21-42 V11,red channel puncta,2634,19.60820046,87.53986333,132.4783599,105.3494242,green channel puncta,4925,10.00060914,145.0259898,185.9937056,168.8550954,blue channel puncta,-,-,-,-,-,colocalized puncta,834,25.6205036,115.3261391,169.1139089,140.794319
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-2.tif (RGB),p21-42 V11,red channel puncta,2722,20.26230713,86.59808964,131.0815577,104.2256334,green channel puncta,4320,9.354398148,156.0599537,189.6166667,176.6818289,blue channel puncta,-,-,-,-,-,colocalized puncta,733,29.04979536,120.5170532,170.6377899,144.277166
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-3.tif (RGB),p21-42 V11,red channel puncta,3253,23.29418998,83.49000922,128.0347372,100.7056651,green channel puncta,5444,10.69250551,138.8052902,186.2764511,165.3486976,blue channel puncta,-,-,-,-,-,colocalized puncta,1202,35.50748752,110.3989185,168.2595674,137.1412456
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-4.tif (RGB),p21-42 V11,red channel puncta,3189,24.54813421,89.51583569,135.0188147,107.4204407,green channel puncta,5386,10.8939844,136.4617527,184.6711846,162.8913285,blue channel puncta,-,-,-,-,-,colocalized puncta,1265,41.50079051,112.072332,171.0142292,139.5030117
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-5.tif (RGB),p21-42 V11,red channel puncta,3137,26.07236213,98.61555626,144.4953777,117.5291505,green channel puncta,3570,9.027170868,159.6196078,189.0086835,177.6414108,blue channel puncta,-,-,-,-,-,colocalized puncta,851,46.52056404,128.079906,176.2720329,151.6895001
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-1.tif (RGB),p21-42 V11,red channel puncta,3479,23.52256396,66.19747054,109.6047715,82.23633019,green channel puncta,5177,11.18369712,89.25130384,145.0301333,112.3547157,blue channel puncta,-,-,-,-,-,colocalized puncta,1433,56.10711793,77.10502442,142.3604327,101.2297741
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-2.tif (RGB),p21-42 V11,red channel puncta,3101,19.66720413,75.43373105,119.4369558,92.3487321,green channel puncta,2472,9.590210356,120.1395631,172.9316343,145.133623,blue channel puncta,-,-,-,-,-,colocalized puncta,589,31.16977929,97.3327674,157.5679117,122.6485682
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-3.tif (RGB),p21-42 V11,red channel puncta,2345,17.16673774,89.81236674,136.2059701,108.7479383,green channel puncta,3110,10.08006431,113.6131833,167.2379421,138.4396684,blue channel puncta,-,-,-,-,-,colocalized puncta,591,24.22165821,100.7309645,163.6920474,128.4666356
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-4.tif (RGB),p21-42 V11,red channel puncta,3435,23.9860262,79.31877729,126.8826783,97.32584924,green channel puncta,3897,11.21016166,105.6607647,159.1023865,129.5894384,blue channel puncta,-,-,-,-,-,colocalized puncta,1174,37.89437819,91.67376491,157.4301533,117.9826098
20230914_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-5.tif (RGB),p21-42 V11,red channel puncta,2632,20.80319149,97.71542553,146.6196809,117.6425823,green channel puncta,3841,11.85810987,103.3131997,157.1153345,127.2657237,blue channel puncta,-,-,-,-,-,colocalized puncta,958,31.52348643,99.88152401,163.2745303,126.5013699
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-1.tif (RGB),p21-42 V11,red channel puncta,2382,19.76028547,68.14525609,104.5033585,81.82784563,green channel puncta,5470,9.877696527,117.4592322,182.1680073,148.3910297,blue channel puncta,-,-,-,-,-,colocalized puncta,945,25.28994709,92.12169312,154.2904762,118.4640508
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-2.tif (RGB),p21-42 V11,red channel puncta,2701,19.90040726,64.10292484,99.17141799,77.07419377,green channel puncta,5251,9.505427538,117.6198819,182.2369073,148.5459115,blue channel puncta,-,-,-,-,-,colocalized puncta,1034,25.61411992,90.20261122,150.6324952,115.8298998
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-3.tif (RGB),p21-42 V11,red channel puncta,2576,20.48447205,68.01863354,105.0438665,81.90079718,green channel puncta,6028,10.65212342,107.5716656,175.5457863,138.6612413,blue channel puncta,-,-,-,-,-,colocalized puncta,1127,28.32919255,86.97382431,151.8243123,113.9346377
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-4.tif (RGB),p21-42 V11,red channel puncta,2042,19.79187071,79.36092067,119.3746327,94.91388131,green channel puncta,5164,9.567776917,116.4027885,180.3936871,146.9117152,blue channel puncta,-,-,-,-,-,colocalized puncta,748,26.85962567,96.84558824,161.322861,124.0970741
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-5.tif (RGB),p21-42 V11,red channel puncta,2553,22.94555425,79.11829221,119.1746964,94.34905265,green channel puncta,5430,9.846224678,110.5841621,174.5539595,140.1537052,blue channel puncta,-,-,-,-,-,colocalized puncta,1035,32.43671498,94.0173913,158.8082126,120.9131345
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-1.tif (RGB),p21-42 V11,red channel puncta,2796,26.29828326,74.15844063,115.9406295,89.56286936,green channel puncta,4927,9.194235843,145.6334483,192.6448143,172.1030883,blue channel puncta,-,-,-,-,-,colocalized puncta,1110,50.57702703,109.2261261,166.7432432,134.4535742
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-2.tif (RGB),p21-42 V11,red channel puncta,2457,20.8954009,73.23606024,112.7651608,88.16948246,green channel puncta,5259,9.306332002,135.0604678,190.1325347,164.5973537,blue channel puncta,-,-,-,-,-,colocalized puncta,963,27.93925234,103.3265836,161.354621,129.6126524
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-3.tif (RGB),p21-42 V11,red channel puncta,2729,21.91168926,66.0106266,104.2623672,80.04476598,green channel puncta,5166,9.393728223,131.8507549,189.0836237,161.9638427,blue channel puncta,-,-,-,-,-,colocalized puncta,1033,30.42981607,98.00726041,157.9249758,124.2772677
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-4.tif (RGB),p21-42 V11,red channel puncta,2372,20.32630691,69.1193086,106.6597808,83.17497482,green channel puncta,5462,9.774258513,125.1742951,185.826071,156.1514896,blue channel puncta,-,-,-,-,-,colocalized puncta,956,28.00104603,96.09414226,156.8519874,122.8732817
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-5.tif (RGB),p21-42 V11,red channel puncta,2234,19.76902417,73.1477171,111.8030439,87.80476659,green channel puncta,5035,9.428599801,132.5354518,188.1281033,162.205253,blue channel puncta,-,-,-,-,-,colocalized puncta,818,25.78300733,101.7304401,160.4535452,128.0877506
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-1.tif (RGB),p21-42 V11,red channel puncta,3022,24.71012574,68.00363997,106.1515553,81.85135132,green channel puncta,5474,10.29411765,118.4495798,180.8549507,149.43535,blue channel puncta,-,-,-,-,-,colocalized puncta,1342,40.72690015,92.20752608,155.3289866,118.7917529
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-2.tif (RGB),p21-42 V11,red channel puncta,1869,18.28250401,88.49384698,129.5730337,104.8476958,green channel puncta,4604,9.329930495,127.3325369,186.057993,157.5166379,blue channel puncta,-,-,-,-,-,colocalized puncta,666,23.59234234,106.7725225,165.7462462,133.6519378
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-3.tif (RGB),p21-42 V11,red channel puncta,2282,21.24101665,89.34180543,132.3518843,106.4685903,green channel puncta,5532,10.44414317,112.7295734,176.928055,143.0597862,blue channel puncta,-,-,-,-,-,colocalized puncta,1029,29.87317784,100.3066084,166.2210884,128.6232652
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-4.tif (RGB),p21-42 V11,red channel puncta,1870,20.15187166,105.6673797,149.3850267,124.30307,green channel puncta,5078,9.638637259,112.8477747,174.5334777,141.6211001,blue channel puncta,-,-,-,-,-,colocalized puncta,772,34.53238342,108.2020725,171.5913212,136.5657923
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-5.tif (RGB),p21-42 V11,red channel puncta,2490,23.06626506,106.6329317,149.3694779,124.6232654,green channel puncta,4676,9.989734816,104.7882806,165.2341745,131.6342388,blue channel puncta,-,-,-,-,-,colocalized puncta,1055,44.20616114,104.6691943,167.450237,131.599049
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-1.tif (RGB),p21-42 V11,red channel puncta,2667,22.30596175,71.03074616,109.1008624,85.0132406,green channel puncta,4385,9.549600912,128.0465222,185.8784493,157.9025345,blue channel puncta,-,-,-,-,-,colocalized puncta,936,30.28739316,98.5758547,157.7847222,124.3042031
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-2.tif (RGB),p21-42 V11,red channel puncta,2590,22.21891892,78.14092664,117.9119691,93.23365385,green channel puncta,5223,10.11047291,114.9079073,178.1315336,145.0076177,blue channel puncta,-,-,-,-,-,colocalized puncta,1121,30.19313113,95.64094558,159.3501338,122.6087093
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-3.tif (RGB),p21-42 V11,red channel puncta,2244,21.21969697,93.42557932,135.9024064,110.2598677,green channel puncta,4313,9.168560167,117.1857176,178.6250869,146.3935966,blue channel puncta,-,-,-,-,-,colocalized puncta,836,28.81220096,104.5352871,167.458134,131.788084
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-4.tif (RGB),p21-42 V11,red channel puncta,2676,24.51083707,98.40919283,141.0183109,115.3756154,green channel puncta,4676,9.857142857,101.7260479,163.1886228,128.5406493,blue channel puncta,-,-,-,-,-,colocalized puncta,1098,38.49271403,99.10200364,163.3119308,125.2342331
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-5.tif (RGB),p21-42 V11,red channel puncta,2644,24.80484115,109.5654312,153.8782148,128.0201576,green channel puncta,4852,11.2489695,87.34315746,144.4872218,110.4215777,blue channel puncta,-,-,-,-,-,colocalized puncta,1238,40.37883683,97.74273021,159.7399031,122.5920904
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-1.tif (RGB),p21-42 V11,red channel puncta,2404,20.87146423,75.19134775,114.390599,90.02781769,green channel puncta,4802,9.857767597,121.7821741,179.6553519,151.073013,blue channel puncta,-,-,-,-,-,colocalized puncta,859,28.62281723,97.64842841,157.4371362,124.0408816
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-2.tif (RGB),p21-42 V11,red channel puncta,2546,22.74941084,79.16732129,119.5318146,94.36583963,green channel puncta,5072,9.996451104,112.9459779,174.5587539,142.484427,blue channel puncta,-,-,-,-,-,colocalized puncta,1025,34.75609756,95.10585366,157.6195122,121.4019798
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-3.tif (RGB),p21-42 V11,red channel puncta,2587,22.50057982,88.32701971,129.4352532,104.0868112,green channel puncta,4311,9.422175829,112.8039898,172.927859,141.0650813,blue channel puncta,-,-,-,-,-,colocalized puncta,876,32.206621,99.85216895,162.3299087,125.9175818
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-4.tif (RGB),p21-42 V11,red channel puncta,2363,22.61870504,104.5755396,149.3453237,122.8993654,green channel puncta,5531,11.15819924,89.5420358,150.1967095,114.6469689,blue channel puncta,-,-,-,-,-,colocalized puncta,1138,30.95913884,96.15377856,159.9064148,121.7855473
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-5.tif (RGB),p21-42 V11,red channel puncta,2110,19.15876777,121.9753555,165.9886256,141.5134374,green channel puncta,3454,9.914591778,96.98552403,155.7180081,122.0875578,blue channel puncta,-,-,-,-,-,colocalized puncta,684,26.25804094,108.6345029,170.503655,135.6317965
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-1.tif (RGB),p21-42 V11,red channel puncta,2243,19.4235399,69.02853321,104.7543469,82.41631457,green channel puncta,5449,10.80803817,117.0247752,178.4619196,147.5034603,blue channel puncta,-,-,-,-,-,colocalized puncta,958,26.22338205,92.25365344,150.0673278,117.6781899
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-2.tif (RGB),p21-42 V11,red channel puncta,2703,21.85534591,69.05512394,105.4428413,82.46118209,green channel puncta,5980,11.02408027,107.2958194,172.0511706,137.5483604,blue channel puncta,-,-,-,-,-,colocalized puncta,1247,32.48035285,87.50801925,150.7702486,113.3859759
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-3.tif (RGB),p21-42 V11,red channel puncta,2380,19.67647059,82.25840336,122.1071429,97.52193517,green channel puncta,4481,9.551662575,120.5994198,180.4204419,150.2552313,blue channel puncta,-,-,-,-,-,colocalized puncta,853,27.01524033,100.4665885,161.9279015,127.2641682
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-4.tif (RGB),p21-42 V11,red channel puncta,2348,20.91482112,92.44761499,133.7495741,108.7806392,green channel puncta,4513,9.739419455,111.504764,173.0553955,140.2329722,blue channel puncta,-,-,-,-,-,colocalized puncta,863,30.69930475,100.9791425,164.6402086,128.1124077
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-5.tif (RGB),p21-42 V11,red channel puncta,2245,20.40668151,107.5879733,149.8200445,125.2441686,green channel puncta,5234,11.09228124,92.64635078,153.673099,118.2931846,blue channel puncta,-,-,-,-,-,colocalized puncta,1039,28.93503369,99.28873917,163.7435034,125.7215391
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-1.tif (RGB),p21-42 V11,red channel puncta,2532,21.49565561,75.16034755,114.4158768,89.98023042,green channel puncta,4076,9.0718842,150.171737,194.8496075,176.5789211,blue channel puncta,-,-,-,-,-,colocalized puncta,873,27.81214204,111.919244,164.5486827,136.4113811
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-2.tif (RGB),p21-42 V11,red channel puncta,3202,25.04403498,69.9284822,108.2542161,83.84922816,green channel puncta,5145,9.952186589,128.5405248,188.1516035,159.9626549,blue channel puncta,-,-,-,-,-,colocalized puncta,1310,35.52061069,98.16870229,159.3301527,125.0256653
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-3.tif (RGB),p21-42 V11,red channel puncta,2697,22.64256581,83.2751205,124.9095291,99.25086798,green channel puncta,4935,9.766362715,125.2228977,186.1987842,156.4555752,blue channel puncta,-,-,-,-,-,colocalized puncta,1108,31.15162455,103.2012635,165.5870939,131.0172692
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-4.tif (RGB),p21-42 V11,red channel puncta,2163,20.83680074,101.5177994,144.285252,119.1593546,green channel puncta,3880,8.873195876,130.546134,188.7074742,160.4062022,blue channel puncta,-,-,-,-,-,colocalized puncta,724,27.3308011,114.7824586,174.8404696,143.2072795
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-5.tif (RGB),p21-42 V11,red channel puncta,2066,19.84269119,119.8678606,161.2289448,138.2423792,green channel puncta,4796,10.15783987,107.0218932,170.719141,135.6278541,blue channel puncta,-,-,-,-,-,colocalized puncta,887,25.57553551,112.4255919,173.5095829,139.783996
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-1.tif (RGB),p21-42 V11,red channel puncta,2463,23.27040195,87.23589119,129.9971579,104.0790392,green channel puncta,5374,10.71622627,113.1069967,181.0677335,145.6413239,blue channel puncta,-,-,-,-,-,colocalized puncta,1241,30.80419017,99.15874295,166.2566479,128.1416131
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-2.tif (RGB),p21-42 V11,red channel puncta,2723,24.40506794,89.3312523,132.9889827,106.5040997,green channel puncta,4691,9.432743551,116.7979109,183.0518013,148.3843119,blue channel puncta,-,-,-,-,-,colocalized puncta,1162,33.89759036,102.0503442,167.4535284,130.3349347
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-3.tif (RGB),p21-42 V11,red channel puncta,2284,20.97810858,97.58581436,140.7736427,115.3202213,green channel puncta,4770,9.548008386,115.6773585,182.2953878,147.2597481,blue channel puncta,-,-,-,-,-,colocalized puncta,948,27.98312236,105.5147679,170.3602321,134.242943
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-4.tif (RGB),p21-42 V11,red channel puncta,1771,17.81648786,138.3258046,174.2281197,156.1665337,green channel puncta,4160,9.765144231,101.7084135,163.0560096,128.0546605,blue channel puncta,-,-,-,-,-,colocalized puncta,698,24.88538682,119.0401146,175.1898281,144.5878994
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-5.tif (RGB),p21-42 V11,red channel puncta,2436,20.53735632,125.0484401,168.6502463,144.5755562,green channel puncta,3523,9.061595231,103.0987794,167.0956571,130.6443383,blue channel puncta,-,-,-,-,-,colocalized puncta,891,28.96127946,113.1397306,176.6391695,141.0118906
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-1.tif (RGB),p21-42 V11,red channel puncta,2576,21.59045031,88.47903727,131.7022516,105.6154873,green channel puncta,5009,9.725693751,131.8007586,182.9522859,158.9669302,blue channel puncta,-,-,-,-,-,colocalized puncta,940,60.45904255,109.0643617,167.3696809,135.3410917
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-2.tif (RGB),p21-42 V11,red channel puncta,2320,20.17456897,93.54612069,137.3323276,111.1747693,green channel puncta,4177,8.81757242,143.9231506,186.9679196,168.2927562,blue channel puncta,-,-,-,-,-,colocalized puncta,715,31.9027972,117.3727273,170.5405594,142.4554913
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-3.tif (RGB),p21-42 V11,red channel puncta,2391,20.2685069,98.65119197,142.3751568,116.5466907,green channel puncta,5105,9.855435847,130.6213516,181.5220372,157.5065986,blue channel puncta,-,-,-,-,-,colocalized puncta,903,29.49280177,113.5243632,171.4784053,140.5888593
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-4.tif (RGB),p21-42 V11,red channel puncta,2438,20.82075472,105.7756358,149.5992617,124.361777,green channel puncta,4029,9.029039464,140.1196327,184.7542815,164.4996936,blue channel puncta,-,-,-,-,-,colocalized puncta,741,27.71997301,121.7273954,174.7354926,147.4767317
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-5.tif (RGB),p21-42 V11,red channel puncta,2593,23.02930968,112.7747782,156.2649441,131.9477509,green channel puncta,5263,10.26600798,116.9937298,172.2880486,143.5483519,blue channel puncta,-,-,-,-,-,colocalized puncta,1166,37.15523156,114.2409949,172.5283019,140.9941346
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-1.tif (RGB),p21-42 V11,red channel puncta,2868,22.0376569,77.14644351,116.8298466,91.99593344,green channel puncta,5134,9.220296065,131.4197507,181.9962992,158.1324087,blue channel puncta,-,-,-,-,-,colocalized puncta,1077,31.58913649,103.3741876,159.9113278,128.2073518
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-2.tif (RGB),p21-42 V11,red channel puncta,3121,23.87151554,79.13008651,120.7270106,94.67093436,green channel puncta,4666,8.66180883,132.5687955,182.1960994,158.5304617,blue channel puncta,-,-,-,-,-,colocalized puncta,1108,34.02211191,104.8731949,162.08213,129.4010861
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-3.tif (RGB),p21-42 V11,red channel puncta,2410,19.67178423,100.5580913,143.6809129,118.1270819,green channel puncta,5102,8.746961976,130.1840455,181.255194,156.3779336,blue channel puncta,-,-,-,-,-,colocalized puncta,931,25.28034372,114.4172932,171.0316864,140.5806659
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-4.tif (RGB),p21-42 V11,red channel puncta,2502,20.03517186,111.6902478,154.7214229,130.1239891,green channel puncta,4270,8.406323185,129.9213115,179.9908665,155.3916962,blue channel puncta,-,-,-,-,-,colocalized puncta,810,25.61790123,119.6697531,174.5561728,145.8652183
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-5.tif (RGB),p21-42 V11,red channel puncta,2359,19.29927936,128.0038152,168.3170835,146.7631459,green channel puncta,3960,8.939393939,115.9585859,169.4479798,140.5252832,blue channel puncta,-,-,-,-,-,colocalized puncta,754,24.48342175,120.9496021,174.6883289,146.3622366
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-1.tif (RGB),p21-42 V11,red channel puncta,2394,18.02840434,71.33040936,108.2656642,85.3786098,green channel puncta,4659,8.797596051,132.4539601,181.1953209,158.5739621,blue channel puncta,-,-,-,-,-,colocalized puncta,793,23.92307692,101.1128625,154.2755359,124.9632393
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-2.tif (RGB),p21-42 V11,red channel puncta,3000,19.749,66.06366667,101.9343333,79.37011277,green channel puncta,4649,8.656055066,128.2992041,180.286083,155.2162853,blue channel puncta,-,-,-,-,-,colocalized puncta,924,25.55735931,96.38852814,151.2380952,120.1514206
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-3.tif (RGB),p21-42 V11,red channel puncta,2680,19.69141791,74.26007463,112.3899254,88.64147577,green channel puncta,3863,7.920269221,136.872379,183.9394253,162.206041,blue channel puncta,-,-,-,-,-,colocalized puncta,745,27.2147651,104.5731544,158.8409396,128.4840517
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-4.tif (RGB),p21-42 V11,red channel puncta,2721,19.92466005,82.31642778,122.3770673,97.7751326,green channel puncta,3804,7.783911672,134.7949527,182.6177708,159.9819841,blue channel puncta,-,-,-,-,-,colocalized puncta,732,25.17418033,107.9911202,161.8941257,132.0998591
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-5.tif (RGB),p21-42 V11,red channel puncta,2760,20.92355072,92.41775362,135.0612319,109.1116334,green channel puncta,3160,7.339873418,141.0787975,184.9047468,164.8957206,blue channel puncta,-,-,-,-,-,colocalized puncta,623,26.0505618,116.040931,168.9983949,140.0211447
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-1.tif (RGB),p21-42 V11,red channel puncta,3210,22.54672897,73.07663551,111.9542056,87.58063613,green channel puncta,4655,8.868528464,135.5808808,183.9308271,161.8774722,blue channel puncta,-,-,-,-,-,colocalized puncta,1099,29.2311192,103.4963603,157.6929026,127.8164334
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-2.tif (RGB),p21-42 V11,red channel puncta,3225,21.90976744,77.1227907,116.6511628,91.98113323,green channel puncta,5030,9.123260437,127.6031809,181.7316103,155.6680874,blue channel puncta,-,-,-,-,-,colocalized puncta,1199,28.4057548,101.707256,159.0779817,127.0329807
