Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0001-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3760,35.76675532,90.90053191,128.7454787,105.2605079,green channel puncta,5727,16.26977475,103.0682731,151.3071416,127.1925325,blue channel puncta,-,-,-,-,-,colocalized puncta,2335,75.92869379,96.29828694,151.3122056,119.9222592
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0001-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3115,25.97624398,107.282825,142.835634,122.1713411,green channel puncta,4096,12.16625977,113.8325195,161.3139648,137.8430685,blue channel puncta,-,-,-,-,-,colocalized puncta,1315,41.77870722,109.7882129,159.5638783,132.9423665
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0001-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3599,32.89719366,106.197277,142.432898,121.2214152,green channel puncta,5079,13.57334121,100.0769837,153.4491042,124.6025521,blue channel puncta,-,-,-,-,-,colocalized puncta,1903,62.9206516,102.5359958,157.9637415,126.8111465
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0001-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3252,29.85854859,118.4049815,154.0356704,134.0622679,green channel puncta,4215,13.07734282,119.1663108,171.9461447,145.887321,blue channel puncta,-,-,-,-,-,colocalized puncta,1496,69.44919786,117.8081551,170.9862968,143.5010852
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0001-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2997,27.49416083,111.375709,150.3867201,126.9536479,green channel puncta,4891,14.05131875,111.8147618,182.8303006,147.2852764,blue channel puncta,-,-,-,-,-,colocalized puncta,1707,46.11950791,110.8342121,176.5963679,140.8730154
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0002-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3418,31.45640726,92.93856056,129.700117,106.8427452,green channel puncta,4981,15.09496085,113.5978719,153.4525196,135.3680442,blue channel puncta,-,-,-,-,-,colocalized puncta,1808,59.13191372,102.4947456,152.3144358,124.637648
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0002-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3292,27.57746051,101.0862697,137.6014581,115.5753466,green channel puncta,5243,14.8092695,98.09174137,149.2298302,121.9266795,blue channel puncta,-,-,-,-,-,colocalized puncta,1792,46.72684152,98.98800223,153.6933594,122.3070547
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0002-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2569,21.18684313,121.4698326,155.8945115,136.7824949,green channel puncta,5128,15.03081123,97.87519501,150.9734789,122.208646,blue channel puncta,-,-,-,-,-,colocalized puncta,1341,35.13012677,108.8806861,161.2859806,132.6467543
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0002-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3131,28.70648355,116.3152347,152.193229,131.8029022,green channel puncta,4239,13.88841708,112.4475112,163.1769285,137.5467009,blue channel puncta,-,-,-,-,-,colocalized puncta,1500,47.79833333,113.7066667,165.6983333,138.3646134
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0002-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2880,26.13368056,123.3065972,160.5378472,139.3541746,green channel puncta,4311,13.21595917,130.4224078,184.9315704,160.5101952,blue channel puncta,-,-,-,-,-,colocalized puncta,1393,39.13460158,126.0136396,178.9741565,152.8714585
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0003-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3358,35.38147707,94.9437165,131.9499702,109.2719788,green channel puncta,4223,15.29244613,114.3821928,151.5304286,134.5330034,blue channel puncta,-,-,-,-,-,colocalized puncta,1570,84.69713376,103.9815287,153.1372611,125.8407051
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0003-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2862,27.685884,109.2344514,145.1034242,124.2344942,green channel puncta,4129,14.0273674,108.0532817,154.4497457,131.2935393,blue channel puncta,-,-,-,-,-,colocalized puncta,1248,48.40224359,108.0973558,158.1502404,131.15385
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0003-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3085,29.83889789,112.2700162,148.3588331,127.5588258,green channel puncta,4262,14.2573909,106.9659784,156.0506804,130.6019146,blue channel puncta,-,-,-,-,-,colocalized puncta,1438,55.58866481,109.205146,160.5987483,132.697063
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0003-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2987,29.61265484,118.3357884,155.1191831,134.1461145,green channel puncta,5221,16.39072975,104.1873204,162.6152078,132.0727373,blue channel puncta,-,-,-,-,-,colocalized puncta,1756,55.61702733,110.4937358,167.5213554,136.4365901
