Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-2.tif (RGB),P42-65 V1,red channel puncta,2517,16.06436234,70.39809297,104.08383,83.17948747,green channel puncta,2977,8.069197178,122.3254955,176.8925092,149.1611767,blue channel puncta,-,-,-,-,-,colocalized puncta,535,25.70934579,95.54018692,149.1542056,118.7139326
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-3.tif (RGB),P42-65 V1,red channel puncta,2466,16.39132198,74.46553122,108.6958637,87.44809722,green channel puncta,3827,8.685393258,110.9851058,169.355631,138.0810162,blue channel puncta,-,-,-,-,-,colocalized puncta,704,28.12926136,91.86008523,149.3181818,115.6345267
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-4.tif (RGB),P42-65 V1,red channel puncta,2470,17.57287449,78.49149798,114.5502024,92.21814458,green channel puncta,3360,8.29047619,117.7125,174.152381,144.616095,blue channel puncta,-,-,-,-,-,colocalized puncta,644,31.73447205,97.01164596,153.8913043,121.3009434
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-5.tif (RGB),P42-65 V1,red channel puncta,2352,19.2627551,86.49192177,124.9153912,101.158163,green channel puncta,3100,7.932903226,122.9412903,176.9154839,149.3408272,blue channel puncta,-,-,-,-,-,colocalized puncta,556,32.70233813,103.7958633,159.3696043,127.7028199
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-1.tif (RGB),P42-65 V1,red channel puncta,2909,17.96906153,70.50326573,106.7982124,84.02712754,green channel puncta,3552,8.464808559,128.3558559,180.0368806,155.2361068,blue channel puncta,-,-,-,-,-,colocalized puncta,846,39.94739953,98.73817967,152.8658392,122.3992701
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-2.tif (RGB),P42-65 V1,red channel puncta,2727,15.12504584,70.51485149,104.6043271,83.37739458,green channel puncta,3426,8.219206071,125.1383538,181.1085814,153.3622472,blue channel puncta,-,-,-,-,-,colocalized puncta,714,22.61134454,97.12885154,150.6267507,120.9079403
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-3.tif (RGB),P42-65 V1,red channel puncta,2334,15.13753213,74.56212511,109.3534704,87.91675561,green channel puncta,3218,8.143878185,126.2308888,181.8927906,153.9921672,blue channel puncta,-,-,-,-,-,colocalized puncta,571,21.77583187,99.76444834,153.9824869,123.6958164
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-4.tif (RGB),P42-65 V1,red channel puncta,2715,18.21399632,73.37200737,108.9171271,86.62755241,green channel puncta,3017,8.069937024,128.2717932,183.0192244,155.8017551,blue channel puncta,-,-,-,-,-,colocalized puncta,670,41.30522388,99.88731343,155.6895522,123.5852503
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-5.tif (RGB),P42-65 V1,red channel puncta,2329,19.63288965,82.47531129,119.0948905,96.51185007,green channel puncta,2854,8.156622285,131.5283812,185.0157673,158.7907837,blue channel puncta,-,-,-,-,-,colocalized puncta,582,52.59278351,105.8161512,161.8213058,130.4301075
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-1.tif (RGB),P42-65 V1,red channel puncta,2748,16.90793304,70.51382824,106.3460699,84.10265031,green channel puncta,3733,8.221537637,120.8432896,175.3174391,147.9985205,blue channel puncta,-,-,-,-,-,colocalized puncta,785,28.31974522,95.03821656,150.0745223,118.8028772
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-2.tif (RGB),P42-65 V1,red channel puncta,2531,15.65389174,70.60647965,104.6760174,83.54358996,green channel puncta,4332,8.527239151,106.0096953,165.4979224,133.372832,blue channel puncta,-,-,-,-,-,colocalized puncta,751,25.47403462,87.15579228,142.9460719,110.1143581
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-3.tif (RGB),P42-65 V1,red channel puncta,2406,16.57315046,73.4517872,108.7485453,86.89517168,green channel puncta,3328,8.263221154,116.6583534,176.2725361,145.279749,blue channel puncta,-,-,-,-,-,colocalized puncta,661,28.40166415,94.03252648,153.070348,119.0896181
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-4.tif (RGB),P42-65 V1,red channel puncta,3056,21.05562827,69.28435864,104.5935864,82.21895147,green channel puncta,4554,9.068072025,105.5731225,167.0884936,133.5494887,blue channel puncta,-,-,-,-,-,colocalized puncta,1131,42.22104332,86.70601238,147.0694076,110.7358541
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-5.tif (RGB),P42-65 V1,red channel puncta,2581,20.58504456,80.39713289,117.7454475,94.36202911,green channel puncta,3720,8.490322581,115.3373656,174.136828,143.2745857,blue channel puncta,-,-,-,-,-,colocalized puncta,764,39.23560209,97.1171466,156.6825916,121.6314286
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-1.tif (RGB),P42-65 V1,red channel puncta,2594,20.47841172,84.70239013,127.0701619,101.2783551,green channel puncta,4477,8.380165289,138.8208622,185.4395801,165.0717541,blue channel puncta,-,-,-,-,-,colocalized puncta,880,43.60227273,110.7210227,165.1823864,135.9999454
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-2.tif (RGB),P42-65 V1,red channel puncta,2909,18.49260914,74.48470265,113.6720523,89.31000616,green channel puncta,3959,8.091184643,131.8406163,186.68098,161.065191,blue channel puncta,-,-,-,-,-,colocalized puncta,889,32.48200225,102.3374578,158.8903262,127.7959824
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-3.tif (RGB),P42-65 V1,red channel puncta,2656,16.55421687,74.57228916,112.7951807,89.24447185,green channel puncta,4341,8.29002534,119.3814789,181.5137065,150.1833924,blue channel puncta,-,-,-,-,-,colocalized puncta,864,20.74652778,96.10474537,157.359375,123.154168
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-4.tif (RGB),P42-65 V1,red channel puncta,2388,15.95770519,77.64447236,115.4865997,92.36186171,green channel puncta,3516,7.730659841,126.721843,185.8088737,156.7046517,blue channel puncta,-,-,-,-,-,colocalized puncta,610,18.13278689,101.2565574,157.5344262,126.8009207
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-5.tif (RGB),P42-65 V1,red channel puncta,2379,16.66624632,79.49600673,118.297604,94.45684543,green channel puncta,4013,8.265636681,117.2362322,180.5930725,148.2049147,blue channel puncta,-,-,-,-,-,colocalized puncta,716,20.19413408,97.15782123,157.4972067,123.4921525
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-1.tif (RGB),P42-65 V1,red channel puncta,2520,14.98134921,78.63730159,113.5321429,92.13860845,green channel puncta,3563,8.608195341,123.2335111,180.0693236,152.0824869,blue channel puncta,-,-,-,-,-,colocalized puncta,762,18.03805774,100.4461942,154.1745407,124.915044
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-2.tif (RGB),P42-65 V1,red channel puncta,2411,16.06345915,79.59394442,114.9792617,93.18594523,green channel puncta,3160,7.821518987,125.8882911,180.9420886,153.7167403,blue channel puncta,-,-,-,-,-,colocalized puncta,624,18.62099359,102.1354167,155.4863782,126.1808508
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-3.tif (RGB),P42-65 V1,red channel puncta,2658,19.01053424,82.38224229,118.9014296,96.24617654,green channel puncta,3757,8.471652915,116.6920415,175.9757785,145.3642514,blue channel puncta,-,-,-,-,-,colocalized puncta,848,28.7865566,98.81662736,156.7800708,123.6163698
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-4.tif (RGB),P42-65 V1,red channel puncta,2259,18.42983621,97.6710934,135.6108898,112.7356598,green channel puncta,3672,8.400054466,116.6369826,175.2009804,144.6018107,blue channel puncta,-,-,-,-,-,colocalized puncta,684,28.10233918,106.3552632,164.8245614,131.5491317
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-5.tif (RGB),P42-65 V1,red channel puncta,1951,18.6186571,116.9010764,154.2229626,133.1441845,green channel puncta,3721,8.545821016,109.4670787,167.278151,135.7752184,blue channel puncta,-,-,-,-,-,colocalized puncta,644,25.40295031,112.2072981,167.6762422,136.7833435
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-1.tif (RGB),P42-65 V1,red channel puncta,2704,14.49926036,68.51738166,100.8724112,80.77706474,green channel puncta,3979,9.019100276,110.5850716,166.0472481,136.5797503,blue channel puncta,-,-,-,-,-,colocalized puncta,841,18.921522,88.99821641,142.2384067,111.505302
