Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-1.tif (RGB),P42-65 V2,red channel puncta,2473,25.64173069,124.8390619,180.1839871,151.2152269,green channel puncta,2611,6.932975871,93.09345079,153.6353887,119.3428668,blue channel puncta,-,-,-,-,-,colocalized puncta,561,26.27094474,108.7085561,175.2308378,140.032156
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-2.tif (RGB),P42-65 V2,red channel puncta,2512,26.42078025,117.6743631,176.4203822,144.18527,green channel puncta,4467,8.019476158,72.61920752,126.1605104,94.28009837,blue channel puncta,-,-,-,-,-,colocalized puncta,963,29.86656282,94.63603323,160.3312565,123.1595137
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-3.tif (RGB),P42-65 V2,red channel puncta,2448,26.6123366,116.6785131,175.4742647,142.8299535,green channel puncta,4306,7.921969345,74.36298189,125.3660009,94.95971393,blue channel puncta,-,-,-,-,-,colocalized puncta,892,33.18049327,94.97589686,160.5874439,123.2828716
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-4.tif (RGB),P42-65 V2,red channel puncta,2190,24.7630137,120.4958904,178.1589041,146.0777351,green channel puncta,3979,7.991706459,77.25282734,125.0555416,96.39966027,blue channel puncta,-,-,-,-,-,colocalized puncta,787,31.01969504,98.19758577,159.7560356,124.6156752
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-5.tif (RGB),P42-65 V2,red channel puncta,2203,28.44984113,103.0299591,166.2110758,128.6230882,green channel puncta,3661,8.802512975,75.61376673,119.6287899,92.97427562,blue channel puncta,-,-,-,-,-,colocalized puncta,767,35.86571056,88.73468057,154.5710561,115.0696136
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-1.tif (RGB),P42-65 V22,red channel puncta,2430,26.70699588,122.9950617,180.6234568,150.1071894,green channel puncta,4103,7.696076042,74.3468194,132.4218864,98.17259036,blue channel puncta,-,-,-,-,-,colocalized puncta,830,28.63614458,98.55662651,165.5114458,128.9479007
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-2.tif (RGB),P42-65 V22,red channel puncta,2956,32.37990528,102.4194858,165.6427605,129.1895064,green channel puncta,3983,7.443635451,73.18754708,128.8892794,96.15350132,blue channel puncta,-,-,-,-,-,colocalized puncta,1099,40.80800728,87.44813467,159.6756142,117.9338821
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-3.tif (RGB),P42-65 V22,red channel puncta,2105,22.96247031,131.9510689,186.1377672,157.530383,green channel puncta,3396,7.133981154,78.58598351,133.2653121,101.1671461,blue channel puncta,-,-,-,-,-,colocalized puncta,548,23.97262774,104.7153285,169.1478102,133.7305239
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-4.tif (RGB),P42-65 V22,red channel puncta,2470,28.6388664,113.3392713,174.6939271,140.0181136,green channel puncta,3783,7.698651864,76.75865715,127.6357388,97.35755812,blue channel puncta,-,-,-,-,-,colocalized puncta,819,33.68620269,94.39133089,161.8137973,123.0552228
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-5.tif (RGB),P42-65 V22,red channel puncta,2624,38.62042683,88.70579268,156.7290396,115.3237589,green channel puncta,3333,8.210021002,75.90429043,120.4416442,93.57036037,blue channel puncta,-,-,-,-,-,colocalized puncta,946,54.08350951,81.92389006,153.8340381,109.6076524
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-1.tif (RGB),P42-65 V22,red channel puncta,2495,25.28056112,129.250501,184.5847695,156.1452449,green channel puncta,3220,7.07515528,84.01863354,152.3881988,113.4398208,blue channel puncta,-,-,-,-,-,colocalized puncta,745,25.98053691,106.4342282,177.804698,140.3054593
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-2.tif (RGB),P42-65 V22,red channel puncta,2750,27.25745455,115.8876364,175.4447273,142.8262971,green channel puncta,4110,7.404379562,74.03844282,137.9759124,100.3831687,blue channel puncta,-,-,-,-,-,colocalized puncta,1005,30.38308458,94.6920398,167.7368159,126.945152
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-3.tif (RGB),P42-65 V22,red channel puncta,3174,35.21392565,96.40233144,161.9574669,123.3867833,green channel puncta,4489,7.550902205,72.62731121,134.0570283,97.97213754,blue channel puncta,-,-,-,-,-,colocalized puncta,1356,50.04387906,83.92625369,161.5567847,116.0719813
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-4.tif (RGB),P42-65 V22,red channel puncta,2138,24.81852198,126.0266604,183.4448082,152.6620752,green channel puncta,3684,7.049131379,77.74809989,135.0977199,101.5537179,blue channel puncta,-,-,-,-,-,colocalized puncta,669,28.10687593,101.490284,168.7556054,131.6189379
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-5.tif (RGB),P42-65 V22,red channel puncta,2273,29.62296524,110.2014958,172.0778707,136.2880854,green channel puncta,3896,7.564425051,72.70302875,121.9894764,92.48676743,blue channel puncta,-,-,-,-,-,colocalized puncta,816,36.47487745,90.97794118,158.721201,119.0214985
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1-1.tif (RGB),P42-65 V22,red channel puncta,2725,21.89651376,80.1706422,134.1944954,100.9486828,green channel puncta,2507,7.871559633,66.57279617,108.3944954,83.38148877,blue channel puncta,-,-,-,-,-,colocalized puncta,551,23.11705989,73.28039927,136.0571688,97.46675032
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1-2.tif (RGB),P42-65 V22,red channel puncta,2651,21.76914372,79.96303282,132.3047906,99.7655969,green channel puncta,3126,8.608765195,67.23544466,106.5870122,82.81342206,blue channel puncta,-,-,-,-,-,colocalized puncta,671,25.75111773,73.31371088,132.4985097,95.43680047
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1-3.tif (RGB),P42-65 V22,red channel puncta,2285,19.65908096,85.12647702,135.7536105,104.7261614,green channel puncta,3470,9.829682997,73.11527378,113.8553314,89.17780054,blue channel puncta,-,-,-,-,-,colocalized puncta,658,22.86550152,78.75531915,136.9551672,100.8661153
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1-4.tif (RGB),P42-65 V22,red channel puncta,2416,21.96067881,75.70281457,124.7537252,94.25252899,green channel puncta,2750,9.694181818,89.384,133.0145455,107.089633,blue channel puncta,-,-,-,-,-,colocalized puncta,567,27.58289242,82.19664903,144.0881834,105.6165837
20230920_GB2 CONTROL-P42-ROI-P65-VG2647-PSD95488-L4-V1-5.tif (RGB),P42-65 V22,red channel puncta,2393,22.95862934,64.63017133,114.7505224,83.1922886,green channel puncta,4389,12.17771702,81.215311,135.4442925,102.5308789,blue channel puncta,-,-,-,-,-,colocalized puncta,1012,29.3236166,72.53013834,141.0123518,97.38938929
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0001-1.tif (RGB),P42-65 V22,red channel puncta,1562,17.58706786,106.3578745,166.2560819,132.4051199,green channel puncta,1764,7.277777778,102.7902494,160.3304989,128.3364365,blue channel puncta,-,-,-,-,-,colocalized puncta,281,18.12989324,104.6601423,174.6761566,136.3874031
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0001-2.tif (RGB),P42-65 V22,red channel puncta,2075,20.05542169,85.96144578,145.780241,110.1676937,green channel puncta,3539,8.454648206,80.04153716,132.9951964,101.7860525,blue channel puncta,-,-,-,-,-,colocalized puncta,647,23.85394127,82.83384853,153.4930448,111.5313473
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0001-3.tif (RGB),P42-65 V22,red channel puncta,1875,18.86133333,88.7344,147.3285333,112.5554137,green channel puncta,2802,7.675945753,90.5117773,145.6138473,113.876106,blue channel puncta,-,-,-,-,-,colocalized puncta,434,21.109447,89.57718894,161.4804147,119.4634568
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0001-4.tif (RGB),P42-65 V22,red channel puncta,1732,19.49711316,88.9682448,146.5444573,112.2429787,green channel puncta,2716,7.619661267,95.55081001,148.6590574,118.0625551,blue channel puncta,-,-,-,-,-,colocalized puncta,406,21.74137931,92.0270936,161.7869458,121.3466762
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0001-5.tif (RGB),P42-65 V22,red channel puncta,2060,22.58786408,76.32135922,133.4262136,98.4725604,green channel puncta,1767,7.307300509,114.7747595,168.2161856,138.6835948,blue channel puncta,-,-,-,-,-,colocalized puncta,366,24.37021858,95.16803279,162.8046448,123.468825
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0002-1.tif (RGB),P42-65 V22,red channel puncta,1446,17.64107884,100.0159059,159.4232365,125.1918974,green channel puncta,2478,8.237691687,87.38175948,141.6723164,110.2338178,blue channel puncta,-,-,-,-,-,colocalized puncta,332,17.53162651,93.43072289,163.6490964,123.6813129
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0002-2.tif (RGB),P42-65 V22,red channel puncta,1337,17.02842184,102.0994764,160.6611818,126.731402,green channel puncta,2156,7.445269017,87.57931354,141.437384,110.413691,blue channel puncta,-,-,-,-,-,colocalized puncta,269,14.85873606,94.96096654,162.6840149,123.8694799
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0002-3.tif (RGB),P42-65 V22,red channel puncta,1970,19.78883249,83.49086294,141.0314721,106.2016146,green channel puncta,2369,7.372308991,88.56437315,141.4368932,110.8941896,blue channel puncta,-,-,-,-,-,colocalized puncta,396,17.86489899,86.23358586,155.9911616,114.7675741
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0002-4.tif (RGB),P42-65 V22,red channel puncta,1548,17.7248062,92.6879845,149.8372093,115.8856767,green channel puncta,1678,6.917759237,101.6644815,154.5774732,124.5754168,blue channel puncta,-,-,-,-,-,colocalized puncta,233,15.76180258,96.60944206,164.3669528,125.4101568
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0002-5.tif (RGB),P42-65 V22,red channel puncta,2152,20.31040892,75.28578067,130.1129182,96.61086682,green channel puncta,2807,7.999643748,93.14071963,143.3167082,114.2347256,blue channel puncta,-,-,-,-,-,colocalized puncta,507,21.91518738,83.90631164,149.6923077,110.0655392
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0003-1.tif (RGB),P42-65 V22,red channel puncta,2008,27.10258964,102.249004,165.6424303,128.939338,green channel puncta,2497,7.853424109,74.44693632,123.9967962,94.65396137,blue channel puncta,-,-,-,-,-,colocalized puncta,442,31.30882353,88.0158371,157.6900452,117.4398669
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0003-2.tif (RGB),P42-65 V22,red channel puncta,1937,27.05782137,99.13990707,162.2653588,125.0682469,green channel puncta,3100,8.377741935,67.90290323,113.8129032,86.1556168,blue channel puncta,-,-,-,-,-,colocalized puncta,539,33.01576994,83.31168831,153.1187384,111.4991475
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0003-3.tif (RGB),P42-65 V22,red channel puncta,1907,26.26061877,101.3072889,163.5841636,127.136117,green channel puncta,2765,8.302350814,72.01518987,117.6224231,90.2271572,blue channel puncta,-,-,-,-,-,colocalized puncta,497,31.64889336,86.25955734,151.6156942,113.2080414
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0003-4.tif (RGB),P42-65 V22,red channel puncta,1524,23.12073491,113.414042,173.5052493,139.5030182,green channel puncta,2679,8.313549832,77.14520343,122.7207913,95.57826303,blue channel puncta,-,-,-,-,-,colocalized puncta,343,26.67930029,94.63556851,159.6501458,122.094659
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0003-5.tif (RGB),P42-65 V22,red channel puncta,1921,26.97553358,96.94169703,158.9849037,121.8424764,green channel puncta,3009,9.12296444,79.85975407,124.8424726,97.7784424,blue channel puncta,-,-,-,-,-,colocalized puncta,565,33.06017699,87.84070796,153.3238938,113.5907902
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0004-1.tif (RGB),P42-65 V22,red channel puncta,2064,25.12693798,115.5431202,176.621124,142.5142859,green channel puncta,2048,7.394042969,73.84375,124.8481445,95.19731038,blue channel puncta,-,-,-,-,-,colocalized puncta,429,25.2983683,94.60839161,162.6550117,124.8772317
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0004-2.tif (RGB),P42-65 V22,red channel puncta,2307,26.29085392,105.2553099,165.9484179,130.6544736,green channel puncta,3515,8.612802276,58.28250356,101.1041252,75.13394162,blue channel puncta,-,-,-,-,-,colocalized puncta,693,32.09235209,81.57720058,148.3722944,108.8982969
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0004-3.tif (RGB),P42-65 V22,red channel puncta,2425,30.84494845,96.94185567,160.4898969,122.5564826,green channel puncta,2214,7.658084914,69.22719061,116.0004517,88.16005424,blue channel puncta,-,-,-,-,-,colocalized puncta,505,33.55544554,82.93861386,153.0693069,111.1219103
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0004-4.tif (RGB),P42-65 V22,red channel puncta,1993,25.05569493,113.2734571,173.6236829,139.0032152,green channel puncta,3094,8.470588235,65.41111829,106.5155139,81.78412962,blue channel puncta,-,-,-,-,-,colocalized puncta,523,27.4206501,89.14053537,151.7160612,115.2905496
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0004-5.tif (RGB),P42-65 V22,red channel puncta,2158,27.01621872,107.1348471,168.9647822,132.8653231,green channel puncta,3641,9.506179621,66.05932436,106.0420214,81.60622122,blue channel puncta,-,-,-,-,-,colocalized puncta,662,35.73640483,86.15030211,149.2092145,111.8752657
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0005-1.tif (RGB),P42-65 V22,red channel puncta,1950,24.18205128,109.9784615,167.1758974,134.3701249,green channel puncta,2825,8.422654867,56.01486726,95.57380531,71.49045007,blue channel puncta,-,-,-,-,-,colocalized puncta,571,29.60507881,82.41593695,143.9570928,107.9612365
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0005-2.tif (RGB),P42-65 V22,red channel puncta,2315,28.28984881,93.8012959,152.7023758,116.9438864,green channel puncta,2604,7.938940092,54.19892473,92.89746544,69.47725346,blue channel puncta,-,-,-,-,-,colocalized puncta,562,39.60409253,73.60053381,139.7766904,99.72324055
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0005-3.tif (RGB),P42-65 V22,red channel puncta,1948,23.32289528,107.0225873,164.1293634,130.7031293,green channel puncta,2342,7.834756618,56.27198975,93.73057216,71.11435572,blue channel puncta,-,-,-,-,-,colocalized puncta,394,32.13832487,81.42639594,145.0748731,107.6323878
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0005-4.tif (RGB),P42-65 V22,red channel puncta,1900,21.91631579,111.1131579,167.2178947,134.5650673,green channel puncta,2378,7.846089151,57.15138772,94.14844407,71.76761579,blue channel puncta,-,-,-,-,-,colocalized puncta,371,28.05121294,83.68598383,142.8948787,107.831466
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0005-5.tif (RGB),P42-65 V22,red channel puncta,2008,23.80926295,107.9467131,166.7241036,132.1677302,green channel puncta,2822,8.227852587,57.86569809,92.55244507,71.65338955,blue channel puncta,-,-,-,-,-,colocalized puncta,468,27.58226496,82.29700855,139.1645299,105.0027305
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0006-1.tif (RGB),P42-65 V22,red channel puncta,2052,28.74415205,101.0453216,163.587232,126.8902207,green channel puncta,2582,7.537567777,58.61037955,101.2652982,75.74506121,blue channel puncta,-,-,-,-,-,colocalized puncta,518,34.18725869,79.62548263,146.4893822,107.0772337
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0006-2.tif (RGB),P42-65 V22,red channel puncta,2191,31.11775445,91.77681424,154.8968508,116.6956872,green channel puncta,1902,7.31019979,62.04784437,107.148265,80.40117986,blue channel puncta,-,-,-,-,-,colocalized puncta,424,32.77476415,76.88325472,144.2924528,104.1632846
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0006-3.tif (RGB),P42-65 V22,red channel puncta,2050,28.19756098,97.91658537,159.7439024,122.9138061,green channel puncta,2947,8.015609094,57.28096369,96.84865965,72.96675397,blue channel puncta,-,-,-,-,-,colocalized puncta,527,30.62144213,77.34250474,141.2523719,102.9437857
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0006-4.tif (RGB),P42-65 V22,red channel puncta,2075,29.93590361,96.98120482,159.2,121.9453675,green channel puncta,2207,7.680561849,67.86316266,110.5636611,85.11397957,blue channel puncta,-,-,-,-,-,colocalized puncta,435,30.42068966,82.26666667,147.8195402,108.4430993
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0006-5.tif (RGB),P42-65 V22,red channel puncta,1368,21.70175439,126.5102339,182.1491228,151.4373381,green channel puncta,3365,9.180089153,66.10490342,106.0998514,81.80885321,blue channel puncta,-,-,-,-,-,colocalized puncta,377,24.14854111,95.83421751,154.137931,120.6571546
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0007-1.tif (RGB),P42-65 V22,red channel puncta,1835,17.93569482,87.57057221,143.3188011,109.8568456,green channel puncta,2756,8.572206096,82.92343977,136.0203193,104.6645516,blue channel puncta,-,-,-,-,-,colocalized puncta,473,21.2589852,84.71987315,152.6723044,112.0072412
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0007-2.tif (RGB),P42-65 V22,red channel puncta,1551,16.04771115,93.96002579,149.308833,116.4760923,green channel puncta,2602,7.900076864,83.01152959,134.7759416,104.6265951,blue channel puncta,-,-,-,-,-,colocalized puncta,364,18.65934066,88.06730769,158.7266484,117.004975
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0007-3.tif (RGB),P42-65 V22,red channel puncta,2082,18.5326609,79.49951969,134.1224784,100.7923788,green channel puncta,3203,8.66625039,80.62035592,131.2553856,101.5318225,blue channel puncta,-,-,-,-,-,colocalized puncta,574,21.12020906,79.56445993,146.6454704,105.8521513
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0007-4.tif (RGB),P42-65 V22,red channel puncta,1979,17.96816574,80.39161193,132.585144,100.8225679,green channel puncta,3465,9.596825397,83.38816739,134.6164502,104.2610273,blue channel puncta,-,-,-,-,-,colocalized puncta,596,22.10067114,81.59228188,147.2055369,107.0302911
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0007-5.tif (RGB),P42-65 V22,red channel puncta,2035,18.85503686,76.19164619,127.1415233,95.75173615,green channel puncta,2515,9.138767396,100.0508946,151.3471173,121.9079108,blue channel puncta,-,-,-,-,-,colocalized puncta,476,22.65441176,87.91596639,152.9348739,113.6650823
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0008-1.tif (RGB),P42-65 V22,red channel puncta,1755,23.90769231,85.14814815,144.7698006,108.9238788,green channel puncta,2803,8.670353193,76.25008919,125.1469854,96.32592964,blue channel puncta,-,-,-,-,-,colocalized puncta,477,25.89412998,80.29559748,149.9979036,108.6332514
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0008-2.tif (RGB),P42-65 V22,red channel puncta,1652,23.37711864,83.3377724,141.8105327,106.3499157,green channel puncta,2904,8.669077135,74.02823691,121.8777548,93.35454127,blue channel puncta,-,-,-,-,-,colocalized puncta,494,26.72064777,78.22064777,145.201417,104.5567547
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0008-3.tif (RGB),P42-65 V22,red channel puncta,1605,22.53333333,84.18380062,143.8174455,107.5372647,green channel puncta,2472,8.828074434,81.41464401,130.762945,101.6788745,blue channel puncta,-,-,-,-,-,colocalized puncta,371,24.59703504,82.53369272,152.7439353,110.0444373
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0008-4.tif (RGB),P42-65 V22,red channel puncta,1572,22.64631043,83.99681934,142.5998728,106.8965317,green channel puncta,2749,9.424518007,85.31465988,135.0414696,105.7258568,blue channel puncta,-,-,-,-,-,colocalized puncta,426,25.46830986,84.26173709,153.2488263,111.2856338
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0008-5.tif (RGB),P42-65 V22,red channel puncta,1716,23.11713287,77.8997669,134.5285548,99.72105557,green channel puncta,2475,9.51959596,96.54424242,146.5280808,117.6720842,blue channel puncta,-,-,-,-,-,colocalized puncta,412,23.46601942,87.3288835,153.4356796,113.5132341
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0009-1.tif (RGB),P42-65 V22,red channel puncta,1965,25.35368957,115.3704835,171.9368957,140.5475222,green channel puncta,4531,12.61509601,60.70536305,104.2880159,77.05551092,blue channel puncta,-,-,-,-,-,colocalized puncta,757,42.55217966,87.49735799,149.344782,112.9328349
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0009-2.tif (RGB),P42-65 V22,red channel puncta,2055,28.71386861,104.9527981,163.9751825,129.5234746,green channel puncta,3497,11.83557335,65.96740063,109.3560194,82.8544659,blue channel puncta,-,-,-,-,-,colocalized puncta,643,45.97978227,84.97200622,150.8965785,110.9256683
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0009-3.tif (RGB),P42-65 V22,red channel puncta,1567,24.61135929,122.3765156,177.9495852,147.4184423,green channel puncta,2485,11.10100604,79.93682093,127.8627767,99.22007435,blue channel puncta,-,-,-,-,-,colocalized puncta,312,37.79807692,100.7227564,163.6233974,127.4854458
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0009-4.tif (RGB),P42-65 V22,red channel puncta,2065,29.91912833,105.0866828,164.325908,130.2004154,green channel puncta,2675,12.03102804,85.61981308,134.0829907,105.0998836,blue channel puncta,-,-,-,-,-,colocalized puncta,520,56.54134615,94.95673077,163.2076923,123.031013
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0009-5.tif (RGB),P42-65 V22,red channel puncta,1703,25.15267176,120.2155021,176.7075749,145.327944,green channel puncta,2488,12.4835209,100.0325563,148.1913183,120.2664602,blue channel puncta,-,-,-,-,-,colocalized puncta,357,42.18627451,109.3473389,173.8109244,137.1019173
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0010-1.tif (RGB),P42-65 V22,red channel puncta,1868,33.68576017,74.50267666,133.4325482,96.50254043,green channel puncta,2637,9.724307926,62.90633295,102.3913538,78.26401596,blue channel puncta,-,-,-,-,-,colocalized puncta,562,45.27935943,68.42170819,132.0186833,91.88204636
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0010-2.tif (RGB),P42-65 V22,red channel puncta,1668,31.09652278,77.55695444,137.1522782,100.122982,green channel puncta,2437,9.689372179,62.84940501,101.3405827,77.91409283,blue channel puncta,-,-,-,-,-,colocalized puncta,430,35.21395349,69.96162791,134.8186047,93.80815611
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0010-3.tif (RGB),P42-65 V22,red channel puncta,1644,29.39963504,79.61618005,138.629562,102.2351066,green channel puncta,3163,11.2219412,60.46127095,98.6465381,74.99460316,blue channel puncta,-,-,-,-,-,colocalized puncta,535,39.14579439,69.6682243,136.3308411,94.13317992
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0010-4.tif (RGB),P42-65 V22,red channel puncta,1750,31.92914286,74.46457143,133.6388571,96.49187389,green channel puncta,2893,11.32734186,69.74317318,110.3104044,85.54161061,blue channel puncta,-,-,-,-,-,colocalized puncta,545,43.88348624,71.74220183,138.6183486,96.40047162
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0010-5.tif (RGB),P42-65 V22,red channel puncta,1728,32.52835648,73.41319444,132.1087963,95.22396833,green channel puncta,2660,10.98909774,84.11390977,126.8616541,101.1016618,blue channel puncta,-,-,-,-,-,colocalized puncta,502,41.71314741,78.23406375,145.4940239,102.7693403
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0011-1.tif (RGB),P42-65 V22,red channel puncta,1878,24.03674121,108.142705,164.6224707,131.9316906,green channel puncta,2554,9.393108849,68.41386061,110.8320282,85.30064826,blue channel puncta,-,-,-,-,-,colocalized puncta,385,27.64545455,88.04025974,152.887013,114.5346623
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0011-2.tif (RGB),P42-65 V22,red channel puncta,1975,27.05670886,100.9716456,160.083038,124.9180034,green channel puncta,3727,11.23396834,62.65387711,103.5766032,78.33210564,blue channel puncta,-,-,-,-,-,colocalized puncta,632,33.30300633,81.47863924,143.0142405,105.2207176
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0011-3.tif (RGB),P42-65 V22,red channel puncta,1734,24.65743945,107.9365629,165.0553633,131.6942741,green channel puncta,2499,10.67787115,79.41896759,125.5546218,98.05587087,blue channel puncta,-,-,-,-,-,colocalized puncta,334,27.91167665,93.36826347,156.6586826,119.2179845
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0011-4.tif (RGB),P42-65 V22,red channel puncta,2207,34.1449932,86.59945628,147.2528319,109.9227864,green channel puncta,2684,12.5204918,86.3766766,132.2112519,104.6254371,blue channel puncta,-,-,-,-,-,colocalized puncta,625,50.9744,86.08,155.1632,112.3231837
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0011-5.tif (RGB),P42-65 V22,red channel puncta,2017,31.62171542,91.61080813,153.5071889,115.75964,green channel puncta,3133,14.26779445,94.12894989,139.9013725,112.4950145,blue channel puncta,-,-,-,-,-,colocalized puncta,597,53.39028476,92.16499162,160.9941374,118.7501866
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0012-1.tif (RGB),P42-65 V22,red channel puncta,1692,28.5,103.0159574,164.3457447,128.4047566,green channel puncta,2922,9.404517454,65.05373032,106.9329227,81.4662985,blue channel puncta,-,-,-,-,-,colocalized puncta,463,31.50431965,83.61987041,149.3315335,110.3101826
